Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,5/14/2018,8398.86249,8442.23875,8758.58124,8343.305
BTC,5/15/2018,8711.38875,8398.86249,8878.945,8296.14125
BTC,5/16/2018,8159.25625,8711.38875,8835.5125,8110.32625
BTC,5/17/2018,8360.22875,8159.25625,8458.52625,8146.6825
BTC,5/18/2018,7996.82125,8360.22875,8373.22374,7931.42875
BTC,5/21/2018,8493.13125,8250.395,8582.8025,8230.20999
BTC,5/22/2018,8324.025,8493.13125,8566.1375,8260.78125
BTC,5/23/2018,7951.51375,8324.025,8344.72374,7866.72875
BTC,5/24/2018,7614.96375,7951.51375,7951.8025,7442.241484
BTC,5/25/2018,7599.9525,7614.96375,7721.83125,7272.645
BTC,5/28/2018,7383.2175,7296.79625,7431.44,7251.02
BTC,5/29/2018,7118.42375,7383.2175,7386.68,7043.282359
BTC,5/30/2018,7491.61125,7118.42375,7562.366729,7051.957839
BTC,5/31/2018,7363.27625,7491.61125,7541.095759,7282.183728
BTC,5/31/2018,7448.48274,7540.810522,7567.894687,7433.334379
BTC,6/1/2018,7490.62125,7363.27625,7614.063908,7361.565
BTC,6/1/2018,7518.333329,7494.065482,7599.180474,7393.287588
BTC,6/4/2018,7505.589277,7706.639829,7760.178308,7451.523947
BTC,6/5/2018,7624.187971,7505.589281,7671.307622,7361.002623
BTC,6/11/2018,6780.340803,6680.21686,6798.662936,6673.12368
BTC,6/12/2018,6525.329182,6870.410349,6907.50249,6465.076128
BTC,6/13/2018,6321.655965,6525.096386,6599.719555,6154.350129
BTC,6/14/2018,6601.324158,6296.326859,6671.788652,6270.445304
BTC,6/15/2018,6397.44117,6632.446195,6642.518193,6396.940015
BTC,6/18/2018,6711.64967,6442.528523,6772.249183,6382.442661
BTC,6/19/2018,6731.710147,6706.626795,6808.166271,6669.843567
BTC,6/20/2018,6736.867721,6735.936984,6806.363426,6569.906701
BTC,6/21/2018,6729.925937,6760.255096,6787.424078,6682.936194
BTC,6/22/2018,6099.445277,6729.498689,6729.900593,5987.768386
BTC,6/25/2018,6244.328455,6146.279887,6321.135782,6090.149999
BTC,6/26/2018,6148.422705,6237.509614,6267.872,6101.731205
BTC,6/27/2018,6140.1915,6153.025474,6160.893065,6004.181118
BTC,6/28/2018,5954.526582,6143.851708,6185.04441,5913.012632
BTC,6/29/2018,6189.309252,5952.988658,6226.676707,5809.869959
BTC,7/2/2018,6629.749595,6373.184975,6682.757452,6269.923682
BTC,7/3/2018,6482.830594,6614.419253,6678.19556,6471.690858
BTC,7/4/2018,6589.632793,6511.020037,6788.307492,6415.496256
BTC,7/5/2018,6538.682432,6590.003356,6699.790032,6460.276241
BTC,7/9/2018,6694.530851,6744.988679,6798.959786,6667.489981
BTC,7/10/2018,6364.38759,6694.530851,6701.549171,6326.492899
BTC,7/11/2018,6360.446668,6296.981692,6400.579589,6271.592929
BTC,7/12/2018,6144.810118,6374.974582,6375.068356,6126.029743
BTC,7/13/2018,6254.678129,6254.799008,6323.038256,6182.083723
BTC,7/16/2018,6671.625919,6356.108875,6709.159824,6335.123157
BTC,7/17/2018,7315.55104,6727.456337,7379.234744,6658.408659
BTC,7/18/2018,7359.737018,7316.147712,7581.570739,7245.303111
BTC,7/19/2018,7484.63967,7359.737036,7557.513087,7282.772794
BTC,7/20/2018,7357.445677,7484.639663,7697.005345,7281.406498
BTC,7/23/2018,7730.24748,7400.464661,7805.491249,7374.251359
BTC,7/24/2018,8325.801534,7730.248177,8359.319474,7695.982837
BTC,7/25/2018,8271.59792,8320.159947,8486.01168,8056.018565
BTC,7/26/2018,7925.247396,8269.532335,8313.126681,7914.600936
BTC,7/27/2018,8254.277348,7933.125251,8277.703662,7801.009443
BTC,7/30/2018,8166.38836,8215.215969,8274.533757,7862.074283
BTC,7/31/2018,7700.834129,8166.688399,8198.484617,7666.290884
BTC,8/1/2018,7588.58618,7732.347291,7751.87765,7440.241506
BTC,8/2/2018,7547.314951,7589.374917,7698.487139,7460.295
BTC,8/3/2018,7423.074378,7527.040399,7533.667263,7271.202487
BTC,8/6/2018,7402.336634,7411.5153,7417.408688,7401.375071
BTC,8/7/2018,6748.441484,7402.336631,7412.287461,6678.28556
BTC,8/8/2018,6460.153155,6721.43509,6750.408312,6396.088336
BTC,8/9/2018,6482.973449,6460.153697,6483.498065,6455.990701
BTC,8/10/2018,6092.533104,6482.968724,6494.016385,6008.854855
BTC,8/13/2018,6260.192995,6338.738903,6532.599017,6150.224816
BTC,8/14/2018,6123.447601,6256.844082,6285.55769,5884.779259
BTC,8/15/2018,6332.6069,6186.971207,6587.317958,6180.25542
BTC,8/16/2018,6273.88807,6332.6069,6467.86245,6210.161423
BTC,8/17/2018,6566.595283,6277.041776,6572.931093,6259.389957
BTC,8/20/2018,6299.395333,6516.772572,6523.486097,6280.326328
BTC,8/21/2018,6470.733567,6252.328859,6494.665011,6240.901886
BTC,8/22/2018,6355.881809,6470.074511,6882.835906,6250.653823
BTC,8/23/2018,6503.832362,6360.216985,6559.279489,6347.079538
BTC,8/24/2018,6675.360683,6525.526663,6711.493665,6456.798837
BTC,8/27/2018,6756.628926,6702.39195,6768.305515,6646.168014
BTC,8/28/2018,7084.293617,6753.31045,7126.730535,6739.190715
BTC,8/29/2018,7059.231235,7079.540613,7133.646631,6923.645531
BTC,8/30/2018,6938.914582,7040.075012,7063.44051,6805.198514
BTC,8/31/2018,7028.447312,6938.762942,7089.1748,6877.286733
BTC,9/3/2018,7260.251593,7282.231751,7335.455082,7198.264981
BTC,9/4/2018,7361.271864,7263.067297,7417.667037,7240.376738
BTC,9/5/2018,6913.115013,7359.974361,7399.538604,6860.772764
BTC,9/6/2018,6471.493884,6913.115013,6927.094091,6301.93633
BTC,9/7/2018,6400.268706,6515.39349,6539.798813,6318.952229
BTC,9/10/2018,6275.083132,6253.935863,6379.81011,6226.244827
BTC,9/11/2018,6275.669588,6275.086286,6278.477001,6270.784163
BTC,9/12/2018,6277.494409,6275.667962,6278.128034,6270.935037
BTC,9/13/2018,6283.1842,6277.232888,6284.247704,6277.230431
BTC,9/14/2018,6285.982466,6283.1845,6287.36465,6279.938808
BTC,9/17/2018,6273.220083,6281.409355,6282.800877,6271.079572
BTC,9/18/2018,6278.595486,6273.220083,6280.962297,6271.894453
BTC,9/19/2018,6282.610727,6277.484108,6291.6152,6265.094017
BTC,9/21/2018,6288.07017,6283.119124,6288.68645,6276.09445
BTC,9/24/2018,6289.621327,6293.836421,6294.346274,6287.252102
BTC,9/25/2018,6466.994564,6289.620676,6662.423134,6286.529049
BTC,9/26/2018,6391.385981,6466.994518,6480.688089,6331.802231
BTC,9/27/2018,6509.776621,6391.385985,6559.484428,6389.429599
BTC,9/28/2018,6698.416047,6509.777014,6737.943844,6435.757875
BTC,10/1/2018,6647.387947,6576.616083,6664.394229,6537.792079
BTC,10/2/2018,6576.354229,6539.322738,6585.475311,6532.148927
BTC,10/3/2018,6481.24577,6577.997152,6578.001542,6433.655985
BTC,10/4/2018,6594.935786,6506.454452,6642.005362,6501.934563
BTC,10/5/2018,6630.575297,6594.935786,6680.775154,6554.811033
BTC,10/8/2018,6662.8685,6614.103706,6696.495814,6591.206968
BTC,10/9/2018,6663.021071,6662.868499,6676.230859,6601.479356
BTC,10/10/2018,6619.495845,6663.020979,6663.020979,6546.963287
BTC,10/11/2018,6285.859203,6628.470053,6628.582997,6221.48545
BTC,10/12/2018,6309.198921,6285.506332,6350.784169,6207.718289
BTC,10/15/2018,6721.587503,6341.380722,7586.524634,6306.184686
BTC,10/16/2018,6724.833078,6723.097511,6897.033441,6679.922098
BTC,10/17/2018,6444.74701,6724.833124,6802.158612,6432.047212
BTC,10/18/2018,6374.648863,6450.064663,6486.474922,6335.173505
BTC,10/19/2018,6372.686817,6374.648863,6407.227988,6339.265011
BTC,10/22/2018,6396.880154,6412.204305,6437.074557,6362.332866
BTC,10/23/2018,6396.252324,6405.565596,6434.977703,6352.138046
BTC,10/24/2018,6407.667175,6402.02255,6460.249804,6383.94633
BTC,10/25/2018,6405.500726,6412.566041,6421.783207,6358.259247
BTC,10/26/2018,6392.179337,6405.336552,6448.028506,6370.195735
BTC,10/29/2018,6266.189683,6430.150405,6439.457696,6211.560523
BTC,10/30/2018,6276.4645,6265.91015,6313.272457,6247.517585
BTC,10/31/2018,6321.713671,6276.734671,6394.783431,6207.057336
BTC,11/1/2018,6341.094813,6322.093628,6376.656227,6296.589337
BTC,11/2/2018,6360.141272,6340.400656,6409.156466,6336.649751
BTC,11/5/2018,6396.352124,6405.140331,6440.957228,6374.69889
BTC,11/6/2018,6425.917802,6404.377175,6449.998745,6377.542775
BTC,11/7/2018,6514.489453,6426.655222,6553.951932,6424.658626
BTC,11/8/2018,6412.524289,6518.336088,6530.733661,6400.936546
BTC,11/9/2018,6343.632504,6412.524,6433.253185,6309.652653
BTC,11/12/2018,6327.154696,6370.273273,6391.766568,6305.010271
BTC,11/13/2018,6282.438677,6327.154697,6331.487634,6245.238174
BTC,11/14/2018,5524.801093,6281.604411,6295.953866,5390.11663
BTC,11/15/2018,5511.152834,5524.764809,5692.068952,5244.694267
BTC,11/16/2018,5448.600634,5573.017153,5608.722588,5423.050404
BTC,11/19/2018,4800.342897,5553.014747,5610.149551,4708.864255
BTC,11/20/2018,4246.312774,4744.619841,4888.622712,4076.594717
BTC,11/21/2018,4478.299558,4364.741549,4631.902485,4250.165063
BTC,11/22/2018,4405.744031,4476.227244,4591.879115,4354.568649
BTC,11/23/2018,4329.91722,4405.744487,4405.744585,4119.999691
BTC,11/26/2018,3640.557165,3951.21152,4064.748217,3530.721646
BTC,11/27/2018,3792.192364,3640.937925,3830.820142,3559.324065
BTC,11/28/2018,4174.319972,3792.195994,4341.439922,3752.446179
BTC,11/29/2018,4218.608363,4220.323335,4400.462583,4082.319821
BTC,11/30/2018,3952.447895,4241.7447,4299.976374,3878.658101
BTC,12/3/2018,3847.032737,4092.851115,4104.858957,3755.326092
BTC,12/4/2018,3889.29212,3847.02046,4034.531558,3724.003343
BTC,12/5/2018,3713.573383,3889.292261,3913.531776,3675.541484
BTC,12/6/2018,3578.206624,3696.351467,3838.120977,3547.013939
BTC,12/7/2018,3391.874146,3578.207206,3621.501257,3201.762797
BTC,12/10/2018,3419.733768,3528.120201,3591.236734,3355.642553
BTC,12/11/2018,3360.946628,3409.162882,3428.100418,3294.037452
BTC,12/12/2018,3414.833749,3360.956191,3474.391356,3324.92518
BTC,12/13/2018,3263.547913,3427.049729,3435.142473,3233.263656
BTC,12/14/2018,3212.207081,3262.271683,3300.651394,3138.099494
BTC,12/17/2018,3478.461203,3199.176265,3579.814884,3181.701395
BTC,12/18/2018,3562.894946,3478.46099,3573.240335,3429.858731
BTC,12/19/2018,3709.316759,3664.658829,3929.098491,3642.828665
BTC,12/20/2018,4065.799953,3709.323532,4160.296726,3662.743439
BTC,12/21/2018,3824.739794,4065.773617,4164.550651,3774.323684
BTC,12/24/2018,4054.29626,3942.737776,4241.436134,3942.669448
BTC,12/25/2018,3767.350024,4030.003413,4045.572084,3677.043649
BTC,12/26/2018,3807.153022,3767.872104,3869.401164,3682.681845
BTC,12/27/2018,3587.198223,3809.295204,3842.311793,3571.152376
BTC,12/28/2018,3865.5293,3587.235351,3945.244649,3558.737717
BTC,12/31/2018,3689.56462,3689.972338,3690.306792,3689.47512
BTC,1/1/2019,3715.564441,3693.330067,3741.881855,3644.876282
BTC,1/2/2019,3882.304754,3715.564384,3900.709127,3711.274108
BTC,1/3/2019,3795.592741,3882.303622,3916.197684,3760.944042
BTC,1/4/2019,3812.381108,3781.020706,3844.986111,3725.739663
BTC,1/7/2019,3989.631741,4032.459166,4060.8648,3526.139278
BTC,1/8/2019,3992.986144,3989.631753,4096.383035,3947.035924
BTC,1/9/2019,3995.325193,3981.9383,4023.73449,3965.976346
BTC,1/10/2019,3617.346291,3995.325181,4025.528311,3570.07696
BTC,1/11/2019,3606.16489,3617.268962,3676.732346,3572.674979
BTC,1/14/2019,3654.347067,3497.669615,3696.069001,3488.718715
BTC,1/15/2019,3568.751259,3653.680318,3679.703656,3544.429551
BTC,1/16/2019,3593.72174,3568.682666,3662.918729,3567.148796
BTC,1/17/2019,3623.717337,3603.551637,3644.731298,3546.309687
BTC,1/18/2019,3605.855187,3623.7175,3641.961038,3578.425318
BTC,1/21/2019,3528.463529,3544.221816,3558.233818,3496.602642
BTC,1/22/2019,3581.551947,3528.463928,3605.741677,3444.686471
BTC,1/23/2019,3549.770799,3572.68895,3608.876902,3521.835474
BTC,1/24/2019,3562.920476,3555.861961,3591.593897,3530.547309
BTC,1/25/2019,3566.666164,3571.808887,3574.12437,3522.424187
BTC,1/28/2019,3425.262161,3530.20371,3541.417161,3374.463901
BTC,1/29/2019,3395.018645,3429.707749,3438.068371,3346.143188
BTC,1/30/2019,3441.032215,3395.224799,3460.23195,3371.688746
BTC,1/31/2019,3420.633227,3434.521847,3471.247461,3394.284634
BTC,2/1/2019,3439.805699,3412.722219,3454.414301,3375.731683
BTC,2/4/2019,3412.230431,3417.022943,3442.638096,3393.99421
BTC,2/5/2019,3419.767899,3412.230378,3433.689632,3398.955745
BTC,2/6/2019,3367.519032,3428.981335,3441.92046,3344.124422
BTC,2/7/2019,3360.534076,3365.529473,3380.783837,3349.75599
BTC,2/8/2019,3591.022152,3360.534447,3702.481571,3343.343493
BTC,2/11/2019,3593.183177,3621.173667,3653.116621,3579.428994
BTC,2/12/2019,3579.341881,3593.183267,3616.423243,3546.249433
BTC,2/13/2019,3569.554833,3589.224148,3625.790495,3556.898552
BTC,2/14/2019,3558.396858,3569.554837,3587.773513,3536.428098
BTC,2/15/2019,3566.247765,3555.19948,3617.520131,3542.412504
BTC,2/18/2019,3865.318165,3606.132961,3925.121367,3598.924256
BTC,2/19/2019,3904.48292,3869.834104,3975.889598,3842.300685
BTC,2/20/2019,3924.739844,3904.465644,3964.555496,3861.120342
BTC,2/21/2019,3889.758485,3924.739844,3979.057929,3870.950163
BTC,2/22/2019,3933.60759,3898.507867,3953.534813,3889.619696
BTC,2/25/2019,3819.865341,3763.622167,3852.370301,3729.685214
BTC,2/26/2019,3797.58179,3819.879316,3831.029065,3762.212195
BTC,2/27/2019,3772.936335,3796.637284,3824.165879,3666.524016
BTC,2/28/2019,3799.678543,3773.441461,3879.231185,3753.800022
BTC,3/1/2019,3811.611979,3799.367026,3840.044823,3788.918498
BTC,3/4/2019,3689.862893,3783.355063,3804.353616,3663.477743
BTC,3/5/2019,3832.080885,3701.049871,3866.718704,3688.697154
BTC,3/6/2019,3848.95637,3832.592429,3881.96577,3802.516054
BTC,3/7/2019,3859.839983,3848.956367,3890.745492,3827.670303
BTC,3/8/2019,3828.371904,3859.800616,3917.997566,3778.516481
BTC,3/11/2019,3851.24919,3899.459274,3913.45552,3819.928943
BTC,3/12/2019,3866.295946,3851.623882,3879.971604,3795.675857
BTC,3/13/2019,3846.274442,3866.295957,3873.719094,3823.808796
BTC,3/14/2019,3855.744363,3846.27445,3897.72571,3792.391914
BTC,3/15/2019,3892.052301,3855.744324,3908.278294,3843.448963
BTC,3/18/2019,3974.415764,3970.383597,4020.892414,3931.674029
BTC,3/19/2019,3996.037131,3970.281987,4020.007072,3949.892921
BTC,3/20/2019,4027.787395,3996.037055,4034.526497,3964.793637
BTC,3/21/2019,3974.811429,4026.588651,4053.538056,3904.836084
BTC,3/22/2019,3987.305225,3974.811248,4002.532316,3957.944316
BTC,3/25/2019,3913.781717,3972.696582,3982.232764,3903.29393
BTC,3/26/2019,3915.37532,3913.781742,3928.979427,3876.720858
BTC,3/27/2019,4018.59051,3925.865359,4030.357641,3914.577708
BTC,3/28/2019,4008.370872,4018.59051,4033.386524,3990.008616
BTC,3/29/2019,4080.260114,4008.37107,4100.149119,4006.619169
BTC,4/1/2019,4135.18494,4094.704791,4148.6618,4052.601676
BTC,4/2/2019,4818.770635,4135.182905,4961.780306,4132.55666
BTC,4/3/2019,5102.150753,4818.773504,5325.233877,4810.244974
BTC,4/4/2019,4875.599431,4966.90163,5071.589614,4787.707994
BTC,4/5/2019,5030.933271,4875.596147,5060.703203,4875.596147
BTC,4/8/2019,5260.205043,5192.929096,5343.247093,5088.678145
BTC,4/9/2019,5179.997649,5260.200329,5285.86342,5117.006185
BTC,4/10/2019,5283.543758,5179.996674,5450.989154,5170.615377
BTC,4/11/2019,5049.605824,5320.613514,5342.523902,4954.160915
BTC,4/12/2019,5077.515864,5042.402341,5098.606039,4894.73318
BTC,4/15/2019,5045.675166,5145.870366,5181.927,4957.68689
BTC,4/16/2019,5184.204468,5035.460733,5218.96154,5019.952949
BTC,4/17/2019,5220.959934,5184.20448,5253.861961,5167.683374
BTC,4/18/2019,5276.558982,5218.079843,5310.487045,5214.802942
BTC,4/19/2019,5266.661246,5279.181428,5345.759303,5212.188471
BTC,4/22/2019,5398.433417,5282.088267,5408.841963,5239.165296
BTC,4/23/2019,5552.521911,5398.433417,5622.481868,5359.25192
BTC,4/24/2019,5432.991017,5552.519471,5614.992209,5373.864707
BTC,4/25/2019,5132.227526,5432.991017,5505.131953,5055.192579
BTC,4/26/2019,5151.574528,5131.061691,5274.695485,5053.946309
BTC,4/29/2019,5151.4335,5156.543028,5192.025339,5083.842704
BTC,4/30/2019,5277.444469,5155.617283,5292.605385,5130.260198
BTC,5/1/2019,5297.942492,5277.44445,5351.359143,5259.844026
BTC,5/2/2019,5405.878067,5323.63927,5427.488394,5310.6701
BTC,5/3/2019,5697.679054,5405.878111,5791.211463,5378.208048
BTC,5/6/2019,5706.008421,5713.034966,5750.565609,5562.314727
BTC,5/7/2019,5899.529693,5687.259841,5956.150104,5687.253246
BTC,5/8/2019,5932.441391,5759.375057,5942.410892,5708.476326
BTC,5/9/2019,6159.685902,5932.446285,6159.685902,5845.650918
BTC,5/10/2019,6387.82945,6159.689544,6426.831207,6098.157976
BTC,5/13/2019,7906.940835,6992.705887,8148.561088,6860.28668
BTC,5/14/2019,7928.417416,7906.946425,8353.869652,7642.403561
BTC,5/15/2019,8177.453519,7989.127708,8260.95311,7844.980238
BTC,5/16/2019,7820.076243,8177.453574,8360.300191,7683.665283
BTC,5/17/2019,7243.650539,7820.076541,7935.97477,6900.829403
BTC,5/20/2019,7917.012499,8221.265473,8296.545603,7581.108489
BTC,5/21/2019,7961.128743,7984.511103,8092.679154,7811.277222
BTC,5/22/2019,7723.90388,7961.51988,8018.754546,7511.113924
BTC,5/23/2019,7903.84691,7723.894267,7973.230631,7478.095035
BTC,5/24/2019,8038.506791,7871.375871,8171.800838,7792.433814
BTC,5/27/2019,8800.346606,8653.151802,8937.246491,8621.572192
BTC,5/28/2019,8719.331485,8776.565788,8819.666297,8555.590834
BTC,5/29/2019,8672.400107,8721.347641,8756.242443,8430.12989
BTC,5/30/2019,8287.040256,8665.839657,9084.149997,8025.586476
BTC,5/31/2019,8513.203882,8285.496394,8544.643225,8120.089479
BTC,6/3/2019,8474.048229,8744.109224,8765.743462,8342.317687
BTC,6/4/2019,7645.572514,8108.159569,8108.159569,7453.269352
BTC,6/5/2019,7790.321135,7644.798758,7922.561139,7586.361621
BTC,6/6/2019,7730.881726,7794.195924,7920.527049,7459.129076
BTC,6/7/2019,8030.256079,7730.185918,8134.16682,7723.539678
BTC,6/10/2019,7954.006238,7600.922505,8064.900135,7530.5341
BTC,6/11/2019,7903.62525,8014.230919,8048.222661,7714.610306
BTC,6/12/2019,8151.78868,7903.614632,8249.416067,7824.114084
BTC,6/13/2019,8256.720099,8166.668236,8330.664352,8052.154225
BTC,6/14/2019,8667.787954,8257.277693,8694.022966,8172.400277
BTC,6/17/2019,9346.975087,9061.593525,9409.342462,8969.770913
BTC,6/18/2019,9012.48785,9337.754059,9357.773256,8943.097105
BTC,6/19/2019,9259.123638,9011.469676,9285.416716,8967.581715
BTC,6/20/2019,9559.900689,9260.682723,9599.915335,9198.775257
BTC,6/21/2019,9906.407965,9559.900659,9941.527077,9521.832102
BTC,6/24/2019,10996.45975,10843.60177,11104.10052,10539.81244
BTC,6/25/2019,11665.40968,10996.45328,11704.6219,10951.02502
BTC,6/26/2019,12444.92586,11668.66586,13879.23771,11625.88109
BTC,6/27/2019,11086.26883,12444.92234,13328.58031,10314.75387
BTC,6/28/2019,12316.95301,11086.23572,12402.04351,10789.98414
BTC,7/1/2019,10454.68382,10932.30749,11196.99575,9986.256849
BTC,7/2/2019,10800.13014,10454.71189,10933.815,9676.5904
BTC,7/3/2019,11942.24022,10778.91006,11967.65444,10691.66944
BTC,7/4/2019,11645.52461,11942.24132,12044.07955,11488.83066
BTC,7/5/2019,10946.20905,11138.77103,11440.85573,10771.35484
BTC,7/8/2019,12335.99939,11422.14116,12354.46303,11335.16395
BTC,7/9/2019,12575.90407,12335.99155,12815.67904,12127.71218
BTC,7/10/2019,12054.18379,12585.24197,13175.68774,11566.89839
BTC,7/11/2019,11324.1447,12054.18281,12188.17784,11011.04112
BTC,7/12/2019,11802.95996,11324.20183,11919.92206,11100.08851
BTC,7/15/2019,10934.48274,10506.34821,10954.82405,9872.027243
BTC,7/16/2019,9490.410516,10934.47264,11075.35282,9404.352196
BTC,7/17/2019,9733.132134,9490.438127,9972.24511,9085.489499
BTC,7/18/2019,10603.34887,9693.486511,10740.9887,9282.643
BTC,7/19/2019,10466.26094,10603.34315,10797.63846,10133.09431
BTC,7/22/2019,10285.63923,10551.12785,10685.24817,10071.52249
BTC,7/23/2019,10027.53261,10285.63482,10338.63884,9882.631832
BTC,7/24/2019,9771.504761,9867.265028,9916.47758,9510.623987
BTC,7/25/2019,9897.429352,9771.504819,10184.44037,9738.089085
BTC,7/26/2019,9812.226351,9897.413446,9924.602563,9643.881829
BTC,7/29/2019,9506.704273,9528.693443,9717.514278,9373.369428
BTC,7/30/2019,9572.735372,9506.698028,9719.981661,9387.22372
BTC,7/31/2019,10005.29447,9572.738464,10132.40473,9572.738439
BTC,8/1/2019,10385.20061,10005.28929,10474.78174,9884.737728
BTC,8/2/2019,10513.91147,10385.21297,10663.61879,10329.19692
BTC,8/5/2019,11811.78705,10985.83088,11940.48387,10939.56908
BTC,8/6/2019,11310.18722,11811.80356,12314.10766,11219.40378
BTC,8/7/2019,11956.04722,11310.22164,12129.40974,11283.67611
BTC,8/8/2019,11817.45548,11956.02281,12032.04653,11502.52799
BTC,8/9/2019,11827.57457,11972.59295,12027.25991,11654.66325
BTC,8/12/2019,11391.96865,11485.36408,11583.8907,11227.44066
BTC,8/13/2019,10869.37911,11391.96383,11434.88853,10746.75595
BTC,8/14/2019,10211.49858,10851.20047,10860.82397,10047.99513
BTC,8/15/2019,10386.53955,10211.50951,10444.07996,9682.711422
BTC,8/16/2019,10388.45059,10307.25976,10530.36531,9726.97815
BTC,8/19/2019,10774.81031,10335.37448,10812.79708,10264.45646
BTC,8/20/2019,10818.50701,10774.82421,10943.87041,10531.48856
BTC,8/21/2019,10064.91679,10818.52263,10818.58913,9864.136684
BTC,8/22/2019,10161.16475,10064.93106,10229.01701,9762.052413
BTC,8/23/2019,10364.28135,10103.4429,10450.29234,10034.08645
BTC,8/26/2019,10312.21504,10138.57086,10624.60517,10136.07172
BTC,8/27/2019,10122.19653,10312.19686,10402.29749,10042.87929
BTC,8/28/2019,9743.162051,10169.14274,10279.25422,9600.835039
BTC,8/29/2019,9487.976434,9743.15873,9747.119828,9325.394154
BTC,8/30/2019,9590.736337,9487.960049,9682.725536,9343.706051
BTC,9/2/2019,10381.85596,9781.864338,10440.22046,9738.247573
BTC,9/3/2019,10691.3113,10366.37382,10752.42149,10290.49442
BTC,9/4/2019,10555.0469,10691.31852,10810.01817,10185.25791
BTC,9/5/2019,10576.31789,10555.0624,10643.94607,10463.81329
BTC,9/6/2019,10334.02389,10576.32519,10928.34381,10201.60832
BTC,9/9/2019,10332.94219,10402.76795,10524.38695,10097.98038
BTC,9/10/2019,10082.94683,10332.93727,10380.30659,9956.122723
BTC,9/11/2019,10152.75298,10107.49504,10269.03039,9891.803301
BTC,9/12/2019,10396.7672,10152.76062,10459.92661,10055.26449
BTC,9/13/2019,10299.47696,10396.76226,10447.38863,10167.99105
BTC,9/16/2019,10301.65965,10306.1484,10373.06351,10093.14028
BTC,9/17/2019,10231.42151,10301.66126,10304.62364,10145.34576
BTC,9/18/2019,10168.28771,10231.41302,10263.82338,10094.32501
BTC,9/19/2019,10223.50558,10166.77877,10286.01075,9687.29416
BTC,9/20/2019,10138.33521,10223.50709,10289.21566,10065.62894
BTC,9/23/2019,9719.718696,10031.86687,10062.91987,9630.695768
BTC,9/24/2019,8688.973526,9719.704257,9770.161484,7944.334498
BTC,9/25/2019,8438.708552,8528.464788,8741.509561,8230.466526
BTC,9/26/2019,8103.2109,8438.716459,8462.412486,7757.276118
BTC,9/27/2019,8195.210697,8103.901572,8286.743263,7869.55317
BTC,9/30/2019,8241.34147,8055.694139,8331.291686,7728.678427
BTC,10/1/2019,8333.68919,8298.624775,8508.705409,8195.045244
BTC,10/2/2019,8273.464018,8333.710296,8388.015862,8177.694601
BTC,10/3/2019,8203.843833,8273.457419,8412.650047,8060.325317
BTC,10/4/2019,8163.902638,8231.786249,8240.948769,8014.419323
BTC,10/7/2019,8236.208379,7850.684576,8304.140139,7777.631571
BTC,10/8/2019,8201.637818,8236.205875,8316.990673,8113.111805
BTC,10/9/2019,8572.380812,8173.838803,8691.072691,8117.91224
BTC,10/10/2019,8582.144518,8572.382301,8654.382776,8435.18651
BTC,10/11/2019,8320.171581,8582.148123,8796.457282,8288.227631
